name,price,info,link,is_available
Световая завеса SICK MLG10N-1340E10501,504 860 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 1340; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10n_1340e10501/,под заказ
Световая завеса SICK MLG25N-2225N10801,491 210 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 2225; Ширина зоны контроля, мм:; 8,5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg25n_2225n10801/,под заказ
Световая завеса SICK MLG30N-0870P10501,,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 30; Расстояние между лучами, мм:; 30; Высота зоны контроля, мм:; 870; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg30n_0870p10501/,под заказ
Световая завеса SICK MLG05N-2395H10501,,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 2395; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05n_2395h10501/,под заказ
Световая завеса SICK MLG05N-1345E10501,692 850 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 1345; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05n_1345e10501/,под заказ
Световая завеса SICK MLG10N-0740P10502,348 700 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 740; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10n_0740p10502/,под заказ
Световая завеса SICK MLG50N-0250H10501,156 160 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 50; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 250; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50n_0250h10501/,под заказ
Световая завеса SICK MLG25N-1475H10501,365 380 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 1475; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg25n_1475h10501/,под заказ
Световая завеса SICK MLG10N-1940P10501,679 210 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 1940; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10n_1940p10501/,под заказ
Световая завеса SICK MLG30N-0270P10501,168 290 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 30; Расстояние между лучами, мм:; 30; Высота зоны контроля, мм:; 270; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg30n_0270p10501/,под заказ
Световая завеса SICK MLG25N-0575P10501,225 900 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 575; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg25n_0575p10501/,под заказ
Световая завеса SICK MLG50N-0400E10801,172 830 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 50; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 400; Ширина зоны контроля, мм:; 8,5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50n_0400e10801/,под заказ
Световая завеса SICK MLG20N-0580N10501,257 730 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 20; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 580; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg20n_0580n10501/,под заказ
Световая завеса SICK MLG20N-2080N10501,579 140 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 20; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 2080; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg20n_2080n10501/,под заказ
Световая завеса SICK MLG10N-1790H10501,638 270 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 1790; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10n_1790h10501/,под заказ
Световая завеса SICK MLG50N-1150P10502,,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 50; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 1150; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50n_1150p10502/,под заказ
Световая завеса SICK MLG25N-3125H10501,639 790 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 3125; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg25n_3125h10501/,под заказ
Световая завеса SICK MLG50N-1450P10502,,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 50; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 1450; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50n_1450p10502/,под заказ
Датчик контрастной метки LANBAO SPM-TPR-RGB,10 140 руб.,,https://sensoren.ru/product/datchik_kontrastnoy_metki_lanbao_spm_tpr_rgb/,в наличии
Оптоволоконный кабель Autonics FD-620-10,2 840 руб.,,https://sensoren.ru/product/optovolokonnyy_kabel_autonics_fd_620_10/,под заказ
Усилитель для оптоволоконных датчиков LANBAO FD3-PB11R,4 990 руб.,,https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_lanbao_fd3_pb11r/,в наличии
Датчик контрастной метки DATASENSING TLu-115,39 000 руб.,,https://sensoren.ru/product/datchik_kontrastnoy_metki_datalogic_tlu_115/,в наличии
Оптоволоконный кабель LANBAO PFT-420-V,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pft_420_v/,в наличии
,,,https://sensoren.ru/product/datchik_kontrastnoy_metki_lanbao_spm_tnr_rgb/,
,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pfr_620_v/,
,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pfr_620/,
,,,https://sensoren.ru/product/datchik_kontrastnoy_metki_wenglor_wm03pct2/,
,,,https://sensoren.ru/product/datchik_kontrastnoy_metki_datalogic_tl46_wl_815/,
,,,https://sensoren.ru/product/datchik_kromki_i_shiriny_lanbao_pdm_tc50tgr/,
,,,https://sensoren.ru/product/optovolokonnyy_kabel_lanbao_pfr_610/,
Световая завеса SICK MLG20N-0740P10501,,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 20; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 740; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg20n_0740p10501/,под заказ
Световая завеса SICK MLG25N-0275U10801,,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 275; Ширина зоны контроля, мм:; 8,5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg25n_0275u10801/,под заказ
Световая завеса SICK MLG10N-0740H10501,338 090 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 740; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10n_0740h10501/,под заказ
Световая завеса SICK MLG10N-0140E10501,178 900 руб.,"Страна происхождения:; Германия; Серия:; MLG-2 ProNet; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 140; Ширина зоны контроля, мм:; 5",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10n_0140e10501/,под заказ
Усилитель для оптоволоконных датчиков SICK WLL180T-F434S20,22 740 руб.,"Расстояние срабатывания для датчиков диффузного отражения Max, мм:; 1400; Расстояние срабатывания для световых барьеров Max, мм:; 20000; Страна происхождения:; Япония; Серия:; WLL180T; Количество переключающих выходов:; 1; Температура эксплуатации Max, °C:; 55",https://sensoren.ru/product/usilitel_dlya_optovolokonnykh_datchikov_sick_wll180t_f434s20/,под заказ
Оптоволоконный кабель SICK LL3-TW014000S05,42 450 руб.,"Исполнение:; Резьбовой; Длина кабеля, мм:; 4000; Минимальный радиус изгиба, мм:; 25; Страна происхождения:; Германия; Серия:; LL3; Возможность резки кабеля:; нет; Требуются переходные концевые гильзы:; нет",https://sensoren.ru/product/optovolokonnyy_kabel_sick_ll3_tw014000s05/,под заказ
"Световой барьер для обнаружения поддонов Pepperl Fuchs OGT110-1600-LGT-0,2M-V15-IR",122 600 руб.,"Серия:; OGT110; Минимальный размер объекта, мм:; 110; Расстояние между лучами, мм:; 100; Высота зоны контроля, мм:; 1600; Температура эксплуатации Max, °C:; 60; Температура эксплуатации Min, °C:; -25",https://sensoren.ru/product/svetovoy_barer_dlya_obnaruzheniya_poddonov_pepperl_fuchs_ogt110_1600_lgt_0_2m_v15_ir/,под заказ
Световая завеса SICK MLG10A-2690I10501,823 230 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 2690; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10a_2690i10501/,под заказ
Световая завеса SICK MLG30A-1170I10801,,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 30; Расстояние между лучами, мм:; 30; Высота зоны контроля, мм:; 1170; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg30a_1170i10801/,под заказ
Световая завеса SICK MLG30A-2220R10501,,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 30; Расстояние между лучами, мм:; 30; Высота зоны контроля, мм:; 2220; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg30a_2220r10501/,под заказ
Световая завеса SICK MLG30A-1320B10501,,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 30; Расстояние между лучами, мм:; 30; Высота зоны контроля, мм:; 1320; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg30a_1320b10501/,под заказ
Световая завеса SICK MLG10A-0890B10501,328 990 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 890; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10a_0890b10501/,под заказ
Световая завеса SICK MLG20A-3140I10801,751 980 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 20; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 3140; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg20a_3140i10801/,под заказ
Световая завеса SICK MLG25A-2225R10501,422 990 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 2225; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg25a_2225r10501/,под заказ
Световая завеса SICK MLG05A-0145B10599,177 380 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 145; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05a_0145b10599/,под заказ
Световая завеса SICK MLG30A-1620I10501,266 830 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 30; Расстояние между лучами, мм:; 30; Высота зоны контроля, мм:; 1620; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg30a_1620i10501/,под заказ
Световая завеса SICK MLG05A-0145R10598,169 800 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 145; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05a_0145r10598/,под заказ
Световая завеса SICK MLG05A-0145I10599,177 380 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 145; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05a_0145i10599/,под заказ
Световая завеса SICK MLG05A-0145I10598,177 380 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 145; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05a_0145i10598/,под заказ
Световая завеса SICK MLG30A-0720R10501,163 740 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 30; Расстояние между лучами, мм:; 30; Высота зоны контроля, мм:; 720; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg30a_0720r10501/,под заказ
Световая завеса SICK MLG05A-1795B10801,792 910 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 1795; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05a_1795b10801/,под заказ
Световая завеса SICK MLG02A-1045R13201,923 300 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 2,5; Расстояние между лучами, мм:; 2,5; Высота зоны контроля, мм:; 1045; Ширина зоны контроля, мм:; 2000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg02a_1045r13201/,под заказ
Световая завеса SICK MLG02A-1195I13250,1 032 450 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 2,5; Расстояние между лучами, мм:; 2,5; Высота зоны контроля, мм:; 1195; Ширина зоны контроля, мм:; 2000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg02a_1195i13250/,под заказ
Световая завеса SICK MLG05A-0295B10801,234 990 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 295; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05a_0295b10801/,под заказ
Световая завеса SICK MLG25A-2975R10801,565 500 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 25; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 2975; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg25a_2975r10801/,под заказ
Световая завеса SICK MLG50A-0550B10801,139 480 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 50; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 550; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50a_0550b10801/,под заказ
Световая завеса SICK MLG20A-1180I10501,333 540 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 20; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 1180; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg20a_1180i10501/,под заказ
Световая завеса SICK MLG05A-2545B10801,1 082 480 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 2545; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05a_2545b10801/,под заказ
Световая завеса SICK MLG50A-1450R10801,228 930 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 50; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 1450; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50a_1450r10801/,под заказ
Световая завеса SICK MLG10A-1040R10507,,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 1040; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10a_1040r10507/,под заказ
Световая завеса SICK MLG10A-1340R10501,444 210 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 10; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 1340; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10a_1340r10501/,под заказ
Световая завеса SICK MLG05A-1345R10501,623 110 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 1345; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05a_1345r10501/,под заказ
Световая завеса SICK MLG50A-1150I10801,203 160 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 50; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 1150; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50a_1150i10801/,под заказ
Световая завеса SICK MLG05A-0595I10801,348 700 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 595; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05a_0595i10801/,под заказ
Световая завеса SICK MLG05A-2395R10501,1 017 290 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 5; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 2395; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05a_2395r10501/,под заказ
Световая завеса SICK MLG50A-2500B10501,354 760 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Pro; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 50; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 2500; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50a_2500b10501/,под заказ
Световая завеса SICK MLG30S-0870D10801,,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 34; Расстояние между лучами, мм:; 30; Высота зоны контроля, мм:; 870; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg30s_0870d10801/,под заказ
Световая завеса SICK MLG20S-1780D10801,369 920 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 24; Расстояние между лучами, мм:; 20; Высота зоны контроля, мм:; 1780; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg20s_1780d10801/,под заказ
Световая завеса SICK MLG05S-0445D10803,242 570 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 9; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 445; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05s_0445d10803/,под заказ
Световая завеса SICK MLG05S-2395A10501,873 260 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 9; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 2395; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05s_2395a10501/,под заказ
Световая завеса SICK MLG25S-2375D10504,380 540 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 29; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 2375; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg25s_2375d10504/,под заказ
Световая завеса SICK MLG10S-2540D10501,621 590 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 14; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 2540; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10s_2540d10501/,под заказ
Световая завеса SICK MLG05S-2395D10501,817 170 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 9; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 2395; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05s_2395d10501/,под заказ
Световая завеса SICK MLG30S-1170D10501,181 930 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 34; Расстояние между лучами, мм:; 30; Высота зоны контроля, мм:; 1170; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg30s_1170d10501/,под заказ
Световая завеса SICK MLG50S-1900D10502,238 030 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 54; Расстояние между лучами, мм:; 50; Высота зоны контроля, мм:; 1900; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg50s_1900d10502/,под заказ
Световая завеса SICK MLG05S-1195A10501,489 700 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 9; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 1195; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05s_1195a10501/,под заказ
Световая завеса SICK MLG25S-0575D10503,137 960 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 29; Расстояние между лучами, мм:; 25; Высота зоны контроля, мм:; 575; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg25s_0575d10503/,под заказ
Световая завеса SICK MLG10S-1940D10503,518 500 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 14; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 1940; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10s_1940d10503/,под заказ
Световая завеса SICK MLG05S-1945A10501,729 240 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 9; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 1945; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05s_1945a10501/,под заказ
Световая завеса SICK MLG05S-0745D10513,338 090 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 9; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 745; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05s_0745d10513/,под заказ
Световая завеса SICK MLG05S-0895A10802,392 670 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 9; Расстояние между лучами, мм:; 5; Высота зоны контроля, мм:; 895; Ширина зоны контроля, мм:; 8500",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg05s_0895a10802/,под заказ
Световая завеса SICK MLG10S-0740D10501,238 030 руб.,"Страна происхождения:; Германия; Серия:; MLG2 Prime; Источник излучения:; Светодиод; Минимальный размер объекта, мм:; 14; Расстояние между лучами, мм:; 10; Высота зоны контроля, мм:; 740; Ширина зоны контроля, мм:; 5000",https://sensoren.ru/product/svetovaya_zavesa_sick_mlg10s_0740d10501/,под заказ
